ID,coords,att_12,att_12_m_I,att_12_g_C,sect1,sect2,sect3,sect4,maximo,maximo_2,maximo_3,ratio32,area1,area12,area2,area3,kurt_1,kurt_2,middle_maximo,mean,var,skew,kurt,geo_mean,har_mean,entr,att_12_prof,porosity,l_n_voids,l_RVB
00429,"['11', '14', '0', '3']",11.024774845449286,0.11237090455004177,0.6561810023002943,10.561906787300304,18.790515226263075,7.128599333402494,14.697974001071307,58.111111111111114,16.445444444444448,19.0,1.1982879555692363,246.5185185185185,69.55555555555556,124.30555555555553,229.86111111111111,1.2420216728627578,1.4020644892719731,6.666666666666667,3.0088888888888885,2.98037037037037,0.35197162497627105,-0.33048352030652084,1.449498968995186,0.3493782528219527,3.0174518722646315,11.225679239069535,0.33252525252525256,3,0.4342041312272175
00430,"['11', '14', '1', '4']",10.461241134883908,0.29133395406603724,0.49746998562399325,10.593142577717952,18.969266070809,14.196937220282766,14.037798089717082,64.33333333333333,19.55655555555556,19.666666666666668,1.0486641679044584,247.22222222222223,81.66666666666669,141.80555555555557,237.85185185185185,1.1332976154440617,1.6731457970976364,7.222222222222222,3.5288888888888885,3.088518518518518,0.2619533226433392,-0.4088334624934362,2.3231406970990527,1.1424421213394509,3.0650680108106916,10.680224133405185,0.46094949494949494,3,0.4597887539992111
00431,"['11', '14', '2', '5']",9.692791062633122,0.3257762387248198,0.5232254266403145,10.132848941271702,19.09972311280432,21.033332815371935,13.106927526018046,71.11111111111111,23.445444444444448,21.11111111111111,0.9017637169622438,261.1111111111111,96.11111111111113,160.2685185185185,252.05555555555554,0.8953966911887135,2.1278814147260743,7.888888888888889,4.128888888888889,3.531481481481481,0.1539239132713541,-0.5971880397317927,3.2323828080429924,1.9611643912282868,3.1067114710005663,9.909374572672796,0.5938383838383838,3,0.4685150535805409
00432,"['11', '14', '3', '6']",9.052885974938718,0.3448312464431596,0.5120722497955262,9.610448402512969,18.925101414640622,20.756790976875923,12.257323371818735,72.66666666666667,25.66766666666667,23.333333333333332,0.9109651098543519,289.25925925925924,101.62962962962962,164.03703703703704,271.16666666666663,0.6217549464693095,2.591575667091775,8.222222222222221,4.346666666666668,4.058518518518519,0.02999505121122129,-0.8156579057088061,3.399569733134872,2.3464348087075244,3.098095435011046,9.08269564912059,0.36995959595959593,3,0.518429530934309
00433,"['11', '14', '4', '7']",8.481207010546726,0.3403107331841593,0.46899947161236194,9.123360720894565,18.660233241318775,20.640597557388716,11.604157518321724,70.55555555555556,26.55655555555556,23.88888888888889,0.9014776839658095,280.96296296296293,100.37037037037038,164.02777777777774,272.3425925925926,0.5620112051392279,2.787771027318386,8.222222222222221,4.28,4.327037037037038,0.03427165066729822,-0.8097024591675654,3.179600530353891,1.9350267337139764,3.084914007343458,8.517058716985545,0.24763636363636363,3,0.5184369391417849
00434,"['11', '14', '5', '8']",8.181488613604373,-0.05916478987917943,0.9140239934058799,9.384284558181488,18.37551581064636,20.735245947197917,11.17850663323133,66.44444444444444,25.88988888888889,23.0,0.8895687635419416,248.62962962962962,97.55555555555556,157.8148148148148,260.9907407407407,0.6471550015876821,2.8616046016907077,8.222222222222221,4.151111111111112,4.366296296296296,0.060041459916135645,-0.6957384910440372,2.929242165641858,1.484646357875154,3.075574609568441,8.0207156889786,0.11474747474747475,3,0.5415492957746478
00435,"['11', '14', '6', '9']",8.180409029934221,0.17329857853744912,0.6366101300189219,9.598765113748595,17.544861517957962,20.280523250437486,11.14318120441699,62.0,24.223222222222223,21.22222222222222,0.8775787803190165,219.11111111111111,97.59259259259258,147.16666666666666,238.62037037037032,0.9107827129284433,2.8959218481200057,8.444444444444445,4.115555555555556,4.70888888888889,0.13116519673739702,-0.6402739447356082,2.701252895005844,1.1071845302663776,3.0625155841324765,8.025822247190133,0.19068686868686868,3,0.4446445598050641
00436,"['11', '14', '7', '10']",8.618243568228287,0.32102284774509343,0.5105465792061015,10.007387335147296,16.025709294726674,19.256928369114625,11.175917008771291,57.888888888888886,21.55655555555556,19.0,0.8837509981309828,230.55555555555554,100.03703703703701,128.57407407407408,214.32407407407408,1.0376558040711978,2.994917981073603,9.444444444444445,4.1688888888888895,5.992592592592592,0.24450170156737816,-0.5446741886824211,2.4698677006928644,1.0136209537241827,3.0253738646679107,8.566257531018316,0.614949494949495,5,0.4609067017082786
00437,"['11', '14', '8', '11']",9.413639445437605,0.29454927551881505,0.48840951366187496,9.418454019340302,14.354989176561048,17.199765216305153,12.308558145525204,54.333333333333336,18.55655555555556,16.555555555555557,0.8957462033989374,264.3703703703703,99.5925925925926,109.72222222222221,185.57407407407408,1.030082123058798,3.008432015318756,10.666666666666666,4.128888888888889,7.655925925925924,0.4617798855573725,-0.23576641152953165,1.8099968414628955,0.6452096816253543,2.9678433028471414,9.229667798201028,0.7283232323232324,5,0.4746754687673361
00438,"['11', '14', '9', '12']",10.495784972260223,0.344801019640614,0.4716660263153922,8.45049636296201,13.430045155892413,15.394117904253626,13.860974438413027,51.44444444444444,15.556555555555557,14.0,0.901371685288181,293.48148148148147,96.4074074074074,91.49074074074073,157.6388888888889,0.842050262143077,2.909366873673171,12.0,3.964444444444444,9.219999999999999,0.820831409738591,0.4220825592080856,1.2723465026221337,0.28887903365028134,2.90871561323602,10.234844764069297,0.7044444444444444,6,0.5011757958130197
00439,"['11', '14', '10', '13']",12.0201346640246,0.3205415626292755,0.49877993811237004,6.826373095500169,13.144895082181224,13.134366379272187,15.982453480551104,49.22222222222222,12.556555555555557,11.333333333333334,0.9016874393558498,316.1481481481481,94.07407407407408,75.1574074074074,129.42592592592592,0.3904250949117422,2.5586649579813545,12.777777777777779,3.848888888888889,10.759629629629629,1.0312553352734755,0.7125815712882813,0.8223554648925008,0.0007174300157695843,2.8555619148690585,11.697192956082546,0.5055555555555555,7,0.5203996003996004
00440,"['11', '14', '11', '14']",13.813066808294439,0.3289009861562236,0.4742013271381944,6.001482922505833,13.10776635810398,11.811535385603172,17.216169851434607,48.0,10.001,8.88888888888889,0.8867885360654151,342.99999999999994,98.14814814814814,63.166666666666664,104.74999999999999,-0.17065882744319508,1.8738137865552176,13.444444444444445,3.906666666666667,12.011111111111113,1.135163546929157,0.7947280997203037,1.0235254690984354,0.0009717758732650499,2.8416569819644897,13.620656520779878,0.9295151515151515,7,0.5095303297037664
00441,"['11', '14', '12', '15']",15.566584254144276,0.32422874540637425,0.5025381491895963,5.9057570504679555,13.298608600251747,11.033649675053868,18.119697164288922,48.22222222222222,8.112111111111112,7.0,0.8581818216414488,346.037037037037,107.51851851851852,58.60185185185185,84.87037037037037,-0.661458668342945,0.966927884545314,13.555555555555555,4.208888888888889,13.04851851851852,0.9998516428663446,0.28884402975456525,1.3158885873877106,0.0012261593926268918,2.858947163250347,15.557815036725067,1.2474545454545456,9,0.5033441837114772
00442,"['11', '14', '13', '16']",17.251580548850765,0.328754617278544,0.4994458821186702,6.3433444237200955,13.800837393782956,12.00692385911086,14.373957794189554,50.0,6.889888888888888,6.0,0.8742097146830035,326.5925925925926,117.77777777777777,56.93518518518518,71.67592592592592,-0.8852816664020278,0.3323690842444166,12.666666666666666,4.542222222222223,12.73074074074074,0.7009741686690485,-0.26579125542415816,1.5955461431460785,0.0013649746798853751,2.903503752389989,16.89588280458889,1.6654545454545453,10,0.5063561377971858
00443,"['11', '14', '14', '17']",18.720489676161414,0.3385169642362295,0.5027109863829207,7.0188145009312555,13.708610546725222,13.921785852933535,13.001946531047471,52.44444444444444,6.112111111111111,5.333333333333333,0.8771022520808399,298.8888888888889,122.07407407407408,53.82407407407406,63.29629629629629,-0.8635549012009626,-0.037455843670596116,12.222222222222221,4.706666666666667,12.162592592592592,0.48555382181894746,-0.5971673985360835,1.5664927612387787,0.0012031689996371997,2.925259282384742,18.749517354154055,1.817070707070707,10,0.48081605425537827
00444,"['11', '14', '15', '18']",19.812238703218807,0.18447637233541908,0.73299627393889,7.170205700383529,12.833819146749038,15.573245792798234,9.03976579627999,54.22222222222222,5.556555555555556,4.888888888888889,0.8776189178835527,298.77777777777777,120.18518518518516,49.08333333333333,56.08333333333333,-0.7909905580689901,-0.029247979074410037,12.777777777777779,4.608888888888888,12.314814814814815,0.6556731012767989,-0.09136068412157804,1.6411162618419057,0.0013880474440191746,2.917937015525514,20.818304475675397,2.207232323232323,12,0.4574859506855333
